,STATCD,DISTCD,STATNAME,DISTNAME,DISTRICTS,BLOCKS,VILLAGES,CLUSTERS,TOTPOPULAT,P_URB_POP,POPULATION_0_6,GROWTHRATE,SEXRATIO,P_SC_POP,P_ST_POP,OVERALL_LI,FEMALE_LIT,MALE_LIT,AREA_SQKM,TOT_6_10_15,TOT_11_13_15,SCH1,SCH2,SCH3,SCH4,SCH5,SCH6,SCH7,SCH9,SCHTOT,SCH1G,SCH2G,SCH3G,SCH4G,SCH5G,SCH6G,SCH7G,SCH9G,SCHTOTG,SCH1P,SCH2P,SCH3P,SCH4P,SCH5P,SCH6P,SCH7P,SCH9P,SCHTOTP,SCH1M,SCH2M,SCH3M,SCH4M,SCH5M,SCH6M,SCH7M,SCH9M,SCHTOTM,SCH1GR,SCH2GR,SCH3GR,SCH4GR,SCH5GR,SCH6GR,SCH7GR,SCH9GR,SCHTOTGR,SCH1GA,SCH2GA,SCH3GA,SCH4GA,SCH5GA,SCH6GA,SCH7GA,SCH9GA,SCHTOTGA,SCH1PR,SCH2PR,SCH3PR,SCH4PR,SCH5PR,SCH6PR,SCH7PR,SCH9PR,SCHTOTPR,SCHBOY1,SCHBOY2,SCHBOY3,SCHBOY4,SCHBOY5,SCHBOY6,SCHBOY7,SCHBOY9,SCHBOYTOT,SCHGIR1,SCHGIR2,SCHGIR3,SCHGIR4,SCHGIR5,SCHGIR6,SCHGIR7,SCHGIR9,SCHGIRTOT,ENR1,ENR2,ENR3,ENR4,ENR5,ENR6,ENR7,ENR9,ENRTOT,ENR1G,ENR2G,ENR3G,ENR4G,ENR5G,ENR6G,ENR7G,ENR9G,ENRTOTG,ENR1P,ENR2P,ENR3P,ENR4P,ENR5P,ENR6P,ENR7P,ENR9P,ENRTOTP,ENR1M,ENR2M,ENR3M,ENR4M,ENR5M,ENR6M,ENR7M,ENR9M,ENRTOTM,ENR1GR,ENR2GR,ENR3GR,ENR4GR,ENR5GR,ENR6GR,ENR7GR,ENR9GR,ENRTOTGR,ENR1PR,ENR2PR,ENR3PR,ENR4PR,ENR5PR,ENR6PR,ENR7PR,ENR9PR,ENRTOTPR,TCH1G,TCH2G,TCH3G,TCH4G,TCH5G,TCH6G,TCH7G,TCH9G,TCHTOTG,TCH1P,TCH2P,TCH3P,TCH4P,TCH5P,TCH6P,TCH7P,TCH9P,TCHTOTP,TCH1M,TCH2M,TCH3M,TCH4M,TCH5M,TCH6M,TCH7M,TCH9M,TCHTOTM,SCLS1,SCLS2,SCLS3,SCLS4,SCLS5,SCLS6,SCLS7,SCLSTOT,STCH1,STCH2,STCH3,STCH4,STCH5,STCH6,STCH7,STCHTOT,ROAD1,ROAD2,ROAD3,ROAD4,ROAD5,ROAD6,ROAD7,ROADTOT,SPLAY1,SPLAY2,SPLAY3,SPLAY4,SPLAY5,SPLAY6,SPLAY7,SPLAYTOT,SBNDR1,SBNDR2,SBNDR3,SBNDR4,SBNDR5,SBNDR6,SBNDR7,SBNDRTOT,SGTOIL1,SGTOIL2,SGTOIL3,SGTOIL4,SGTOIL5,SGTOIL6,SGTOIL7,SGTOILTOT,SBTOIL1,SBTOIL2,SBTOIL3,SBTOIL4,SBTOIL5,SBTOIL6,SBTOIL7,SBTOILTOT,SWAT1,SWAT2,SWAT3,SWAT4,SWAT5,SWAT6,SWAT7,SWATTOT,SELE1,SELE2,SELE3,SELE4,SELE5,SELE6,SELE7,SELETOT,SCOMP1,SCOMP2,SCOMP3,SCOMP4,SCOMP5,SCOMP6,SCOMP7,SCOMPTOT,SRAM1,SRAM2,SRAM3,SRAM4,SRAM5,SRAM6,SRAM7,SRAMTOT,SRAMN1,SRAMN2,SRAMN3,SRAMN4,SRAMN5,SRAMN6,SRAMN7,SRAMNTOT,ESTD1,ESTD2,ESTD3,ESTD4,ESTD5,ESTD6,ESTD7,ESTDTOT,MDM1,MDM2,MDM3,MDM4,MDM5,MDM6,MDM7,MDMTOT,KIT1,KIT2,KIT3,KIT4,KIT5,KIT6,KIT7,KITTOT,KITS1,KITS2,KITS3,KITS4,KITS5,KITS6,KITS7,KITSTOT,ENR501,ENR502,ENR503,ENR504,ENR505,ENR506,ENR507,ENR509,ENR50TOT,SMC1,SMC2,SMC3,SMC4,SMC5,SMC6,SMC7,SMCTOT,CLS1,CLS2,CLS3,CLS4,CLS5,CLS6,CLS7,CLSTOT,TCH1,TCH2,TCH3,TCH4,TCH5,TCH6,TCH7,TCHTOT,TCHF1,TCHF2,TCHF3,TCHF4,TCHF5,TCHF6,TCHF7,TCHFTOT,TCHM1,TCHM2,TCHM3,TCHM4,TCHM5,TCHM6,TCHM7,TCHM9,ENRG1,ENRG2,ENRG3,ENRG4,ENRG5,ENRG6,ENRG7,ENRGTOT,PREP,PRESTD,PPFTCH,PPMTCH,PMTCH,PFTCH,TCHSCM1,TCHSCM2,TCHSCM3,TCHSCM4,TCHSCM5,TCHSCM6,TCHSCM7,TCHSCF1,TCHSCF2,TCHSCF3,TCHSCF4,TCHSCF5,TCHSCF6,TCHSCF7,TCHSTM1,TCHSTM2,TCHSTM3,TCHSTM4,TCHSTM5,TCHSTM6,TCHSTM7,TCHSTF1,TCHSTF2,TCHSTF3,TCHSTF4,TCHSTF5,TCHSTF6,TCHSTF7,TCHOBCM1,TCHOBCM2,TCHOBCM3,TCHOBCM4,TCHOBCM5,TCHOBCM6,TCHOBCM7,TCHOBCF1,TCHOBCF2,TCHOBCF3,TCHOBCF4,TCHOBCF5,TCHOBCF6,TCHOBCF7,TCH_TRNRM1,TCH_TRNRM2,TCH_TRNRM3,TCH_TRNRM4,TCH_TRNRM5,TCH_TRNRM6,TCH_TRNRM7,TCH_TRNRF1,TCH_TRNRF2,TCH_TRNRF3,TCH_TRNRF4,TCH_TRNRF5,TCH_TRNRF6,TCH_TRNRF7,PGRMTCH,PGRFTCH,GRMTCH,GRFTCH,PGCMTCH,PGCFTCH,PCMTCH,PCFTCH,tot_app,pass_tot
135,9,905,UTTAR PRADESH,RAMPUR,1,7,1116,85,2335398,25.21,370160.58,21.4,905,13.18,0.02,55.08,46.19,63.1,2367,288518.0,180947.0,2091,98,48,977,67,8,24,0,3313,1324,1,7,637,19,0,0,0,1988,638,85,39,313,47,5,24,0,1151,129,12,2,27,1,3,0,0,174,1227,1,3,621,8,0,0,0,1860,1326,2,12,657,38,0,2,0,2037,506,73,21,249,34,3,22,0,908,2091,97,39,961,54,8,23,0,3273,2091,98,41,973,57,8,23,0,3291,299579,25307,24050,91059,14054,3455,4181,2759,464444,137239,237,2093,39220,3546,0,0,0,182335,134608,21639,21424,46588,10508,2708,4181,2759,244415,27732,3431,533,5251,0,747,0,0,37694,127307,237,4,38237,1029,0,0,0,166814,108806,17765,9930,37736,6106,308,3581,2759,186991,3458,2,42,1477,169,0,0,0,5148,2222,473,404,953,358,22,129,0,4561,280,87,27,60,1,22,0,0,477,20,0,19,3,8,2,1,53,355,2,0,177,1,0,0,535,2026,91,47,931,67,6,24,3192,1705,95,29,769,24,6,12,2640,1446,91,46,713,65,7,23,2391,2056,98,41,970,57,8,23,3253,2056,97,39,958,54,8,23,3235,2056,98,48,974,67,8,24,3275,746,65,44,390,55,8,18,1326,216,12,25,154,39,6,4,456,1058,39,48,486,64,6,23,1724,1093,45,48,498,65,6,23,1778,869,64,21,718,29,6,11,1718,1325,1,5,649,32,0,2,2014,1219,1,1,608,16,0,1,1846,1236,1,1,623,18,0,1,1880,301,1,23,385,13,1,3,59,727,1324,1,3,641,18,0,2,1989,10036,885,204,4394,192,54,105,15870,5960,562,473,2490,528,44,129,10186,2857,232,167,971,173,15,24,4896,3103,330,302,1519,355,29,104,0,145183,10859,12191,45734,7628,1623,1889,226424,88,3017,849,1589,2618,1942,540,11,32,305,41,5,17,293,1,6,133,12,0,1,14,0,0,6,3,0,0,6,0,0,4,0,0,1,1413,212,47,611,73,6,53,1115,85,29,282,16,1,16,91,0,0,81,0,0,1,229,0,0,117,0,0,0,2509,2037,2589,2177,125,150,176,202,5155,4575
136,9,906,UTTAR PRADESH,JYOTIBA PHULE NAGAR,1,8,1027,93,1838771,24.83,291261.33,22.66,907,17.28,0.01,65.7,53.77,76.53,2249,227441.0,138975.0,1684,230,69,799,98,20,22,0,2922,1078,0,0,489,5,0,0,0,1572,511,215,68,300,92,19,22,0,1227,95,15,1,10,1,1,0,0,123,1019,0,0,479,2,0,0,0,1500,1080,8,5,503,33,0,1,0,1630,375,175,57,211,70,17,17,0,922,1683,230,69,783,87,20,18,0,2890,1684,230,69,797,94,20,22,0,2916,198486,69395,21467,63125,19426,9438,2697,0,384034,84842,0,0,23293,1333,0,0,0,109468,96861,64938,21170,38258,18020,9008,2697,0,250952,16783,4457,297,1574,73,430,0,0,23614,81494,0,0,22745,217,0,0,0,104456,79372,54921,18026,30002,14412,8737,2470,0,207940,3451,0,0,1159,63,0,0,0,4673,2375,1412,547,1369,921,117,117,0,6858,303,71,4,47,2,7,0,0,434,18,2,5,3,7,2,2,39,38,1,0,138,0,0,0,177,1666,228,60,785,95,20,22,2876,1061,185,45,587,69,14,14,1975,1567,227,61,715,97,20,21,2708,1684,228,63,796,93,20,22,2906,1683,228,63,782,86,20,18,2880,1683,230,69,798,98,20,22,2920,845,180,50,422,80,18,19,1614,249,100,38,273,73,7,12,752,240,18,13,90,30,1,4,396,318,36,18,123,42,4,10,551,669,108,31,557,23,10,6,1404,1078,0,0,480,0,0,0,1558,0,0,0,0,0,0,0,0,1078,0,0,480,0,0,0,1558,472,5,9,380,22,1,2,100,891,1080,8,5,503,33,0,1,1630,7807,1733,427,3743,469,107,115,14401,6129,1483,551,2575,986,124,117,11965,2849,581,194,959,218,40,55,8688,3280,902,357,1616,756,84,62,0,99678,32546,10512,32905,9217,4666,1475,190999,305,16201,1307,2519,4210,2636,664,137,56,330,61,5,14,320,53,23,120,15,2,4,2,1,0,1,0,0,0,9,0,0,0,0,0,0,1667,457,148,763,310,56,32,1399,249,78,395,117,19,17,7,0,1,11,1,0,0,3,0,0,2,0,0,0,1983,1341,2261,1668,109,161,288,456,4058,3602
137,9,907,UTTAR PRADESH,MEERUT,1,14,771,175,3447405,51.13,488152.55,15.01,885,18.12,0.1,74.8,65.69,82.91,2559,376978.0,218933.0,1670,305,79,583,166,26,51,0,2880,929,7,7,433,8,0,5,0,1389,672,274,72,147,158,26,46,0,1395,69,24,0,3,0,0,0,0,96,765,2,2,388,6,0,5,0,1168,958,32,31,460,102,4,15,0,1602,386,121,40,89,115,9,31,0,791,1666,301,66,559,141,25,46,0,2804,1669,304,76,573,151,26,51,0,2850,256021,102281,56284,47358,38021,9718,7129,0,516812,105219,2554,4320,27344,1070,0,472,0,140979,136309,90824,51964,19544,36951,9718,6657,0,351967,14493,8903,0,470,0,0,0,0,23866,87561,476,925,24551,518,0,472,0,114503,79408,41514,31494,11296,24943,3046,4813,0,196514,3762,45,105,1514,140,0,19,0,5585,3022,1631,817,641,2242,252,333,0,8938,341,195,0,13,0,0,0,0,549,20,0,0,2,0,0,0,22,130,20,7,42,2,1,3,205,1665,305,79,581,166,26,51,2873,961,204,59,384,107,20,38,1773,1614,304,78,558,159,26,48,2787,1669,304,76,573,151,26,51,2850,1666,301,66,559,141,25,46,2804,1641,305,78,575,165,26,51,2841,1208,263,76,402,130,23,35,2137,203,103,54,102,111,14,14,601,532,22,36,232,54,4,12,892,579,25,38,261,65,5,15,988,411,101,21,276,30,8,28,875,920,5,10,437,15,0,5,1392,647,0,0,255,0,0,3,905,747,1,6,367,7,0,5,1133,246,5,1,253,11,0,4,122,520,957,30,26,459,96,4,13,1585,8534,2591,1298,2711,959,241,279,16613,7125,1871,922,2168,2382,252,352,15072,4593,1189,601,1147,850,155,153,1055,2532,682,321,1021,1532,97,199,0,122668,47731,26491,24058,17614,4433,3348,246343,25,0,3794,3180,3882,5056,395,68,42,229,374,22,32,574,72,73,197,136,13,7,24,13,2,8,22,0,2,61,18,11,14,8,1,3,1015,208,112,404,482,21,55,1736,407,136,368,276,27,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1975,3030,2108,3253,45,130,57,167,7609,6753
138,9,908,UTTAR PRADESH,BAGHPAT,1,7,312,57,1302156,21.05,189073.05,11.87,858,11.44,0.0,73.54,61.22,84.17,1321,146395.0,87473.0,703,74,24,259,84,5,17,0,1166,488,1,1,193,5,0,0,0,688,211,73,23,66,79,5,17,0,474,4,0,0,0,0,0,0,0,4,465,1,1,190,3,0,0,0,660,488,5,7,208,66,0,6,0,780,188,59,19,49,67,5,16,0,403,703,73,22,252,74,4,14,0,1142,700,74,24,258,84,5,17,0,1162,111734,40670,19164,18732,26141,4705,4664,133,225943,58884,298,130,11487,796,0,0,0,71595,52000,40372,19034,7245,25345,4705,4664,133,153498,850,0,0,0,0,0,0,0,850,56260,298,130,11260,450,0,0,0,68398,47294,33140,16466,5187,21744,4705,4443,98,133077,1918,4,17,583,78,0,0,0,2600,592,279,214,164,966,10,110,0,2335,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,4,702,64,15,258,84,5,17,1145,699,70,15,252,59,5,12,1112,699,74,24,258,84,5,17,1161,700,74,24,258,84,5,17,1162,703,73,22,252,74,4,14,1142,703,74,24,259,84,5,17,1166,438,65,23,187,76,4,15,808,36,20,16,25,47,2,7,153,2,17,14,10,35,0,4,82,2,17,14,10,35,0,4,82,187,30,13,151,8,2,3,394,483,4,6,205,49,0,4,751,481,2,2,200,11,0,1,697,483,4,3,205,17,0,1,713,113,1,0,116,3,0,1,26,234,329,3,5,137,60,0,6,540,3226,528,188,1191,788,32,94,6047,2518,283,231,747,1044,10,110,4943,531,95,72,114,204,2,37,6368,1987,188,159,633,838,8,73,0,51794,17655,8967,8880,11961,2175,2330,103871,1,1,449,1795,1864,471,136,35,13,84,74,1,7,43,7,7,15,20,0,4,81,8,2,37,9,0,0,7,2,4,5,4,0,0,942,72,63,187,367,0,25,270,48,38,47,87,1,13,4,2,0,0,0,0,0,4,2,0,0,0,0,0,1991,580,2005,584,9,0,9,0,2874,2550
139,9,909,UTTAR PRADESH,GHAZIABAD,1,6,318,31,4661452,67.46,663324.62,41.66,878,16.52,0.09,85.0,81.42,88.16,1179,504940.0,298680.0,900,365,61,294,71,17,12,0,1720,420,15,5,200,4,0,0,0,644,477,346,56,94,67,17,12,0,1069,3,4,0,0,0,0,0,0,7,305,4,1,153,3,0,0,0,466,421,24,8,211,46,1,4,0,715,105,72,21,30,55,9,11,0,303,900,364,60,279,58,16,11,0,1688,900,365,61,292,60,17,10,0,1705,205158,149514,59464,35373,24241,8599,2086,279,484714,74952,7967,5173,17777,1870,0,0,82,107821,129787,140005,54291,17596,22371,8599,2086,197,374932,419,1542,0,0,0,0,0,0,1961,48094,2755,828,12670,1771,0,0,82,66200,32797,37060,12860,4900,18107,2788,1856,0,110368,2307,97,180,743,72,0,0,0,3399,2020,1948,485,412,887,88,69,0,5909,13,23,0,0,0,0,0,0,36,1,1,0,0,0,0,0,2,8,0,1,15,0,0,0,24,899,363,52,294,70,15,12,1705,534,224,23,177,21,5,5,989,843,348,59,254,71,17,12,1604,900,365,61,292,60,17,10,1705,900,364,60,279,58,16,11,1688,900,365,61,294,71,17,12,1720,640,309,56,194,70,17,10,1296,207,203,36,66,35,5,1,553,51,16,35,33,59,8,6,208,54,16,35,38,59,8,6,216,306,136,24,155,13,6,3,643,398,0,0,196,10,0,1,605,4,0,0,0,0,0,0,4,15,0,0,10,1,0,1,27,90,6,0,93,3,0,1,72,193,400,5,3,200,9,0,0,617,5396,3436,1143,1551,411,119,53,12109,4340,2068,665,1155,959,88,69,9344,3226,1531,439,688,393,65,26,5299,1114,537,226,467,566,23,43,0,100508,72299,28078,18278,12525,4232,913,237063,27,4607,1836,1078,2014,3895,136,53,20,94,117,2,6,341,75,30,131,50,2,0,11,2,1,2,1,0,0,28,15,0,3,1,0,0,280,97,26,130,132,3,19,782,164,35,171,47,11,7,1,0,0,8,1,0,0,11,0,0,13,0,0,0,725,1967,836,2183,45,138,94,286,10289,9132
140,9,910,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,1,4,399,37,1674714,59.56,245178.13,39.32,852,13.11,0.13,82.2,72.78,90.23,1282,183240.0,105943.0,838,231,91,264,67,14,13,0,1518,476,1,1,217,2,0,0,0,697,362,230,90,47,65,14,13,0,821,0,0,0,0,0,0,0,0,0,470,1,1,213,2,0,0,0,687,476,1,6,227,39,0,3,0,752,326,204,43,43,55,12,11,0,694,838,231,86,252,56,14,13,0,1490,838,231,89,264,65,14,13,0,1514,150360,84566,73865,20936,17724,5699,1833,289,355272,63579,67,638,13220,777,0,0,0,78281,86781,84499,73227,7716,16947,5699,1833,289,276991,0,0,0,0,0,0,0,0,0,62384,67,638,12897,777,0,0,0,76763,75690,73500,26274,7451,15288,4990,1604,289,205086,1954,6,15,868,53,0,0,0,2896,1875,1536,1663,227,715,135,101,0,6252,0,0,0,0,0,0,0,0,0,4,1,1,0,2,0,0,8,28,2,1,6,0,0,0,37,803,226,89,254,66,14,13,1465,697,193,68,245,61,12,11,1287,801,225,91,248,67,13,13,1458,836,230,89,263,65,14,13,1510,836,230,86,251,56,14,13,1486,832,230,91,262,67,14,13,1509,664,210,89,193,55,10,11,1232,241,173,81,102,48,7,7,659,153,44,30,28,11,1,1,268,178,44,32,36,14,2,1,307,373,137,44,193,7,6,6,766,471,1,4,218,27,0,1,722,0,0,0,1,0,0,0,1,17,0,1,12,1,0,0,31,153,3,6,143,4,1,2,19,312,475,1,5,224,35,0,3,743,4772,2320,2090,1306,509,137,92,11226,3829,1542,1678,1095,768,135,101,9148,2287,887,1083,699,243,66,34,6966,1542,655,595,396,525,69,67,0,71840,37266,33054,10922,7866,2598,770,164435,175,15773,2036,2071,2996,3256,225,86,54,75,109,7,9,291,94,77,76,43,6,4,12,9,6,8,13,1,1,42,14,9,7,5,2,0,531,181,103,137,201,33,22,785,213,115,209,78,23,13,53,0,6,25,9,0,0,152,2,10,105,14,0,0,686,1765,763,1900,45,68,90,143,3696,3280
141,9,911,UTTAR PRADESH,BULANDSHAHR,1,22,1394,188,3498507,24.8,537720.53,20.09,892,20.74,0.01,70.23,56.6,82.52,4512,411587.0,240770.0,2513,177,47,1060,196,7,51,0,4051,1643,4,3,805,9,0,1,0,2465,866,171,44,255,187,7,50,0,1580,4,2,0,0,0,0,0,0,6,1570,4,2,784,6,0,1,0,2367,1654,9,17,826,129,0,18,0,2653,595,95,18,200,169,6,47,0,1130,2506,175,36,1017,169,4,46,0,3953,2511,177,45,1058,176,7,49,0,4023,326773,62529,33900,79925,53750,1813,7357,0,566047,156202,758,1778,41750,1445,0,0,0,201933,170123,61370,32122,38175,52305,1813,7357,0,363265,448,401,0,0,0,0,0,0,849,148448,758,1027,40556,574,0,0,0,191363,112075,36832,12482,31157,45880,1378,6961,0,246765,5652,19,18,2695,118,0,1,0,8503,3860,1007,340,1151,1839,42,250,0,8489,16,11,0,0,0,0,0,0,27,9,0,0,0,0,0,0,9,117,1,2,74,1,0,1,196,2426,147,39,1023,182,6,42,3865,1715,99,18,707,90,3,17,2649,1896,165,46,738,194,7,51,3097,2511,177,44,1058,176,7,49,4022,2506,175,35,1017,169,4,46,3952,2509,177,46,1051,196,7,51,4037,1254,144,38,524,168,6,36,2170,260,58,41,201,151,2,10,723,1823,149,22,741,118,3,29,2885,1881,153,23,765,120,3,30,2975,788,84,24,734,19,2,11,1662,1634,2,0,803,0,0,0,2439,1457,1,0,639,0,0,0,2097,1535,2,0,743,0,0,0,2280,457,2,1,505,16,1,16,72,998,1635,6,13,808,119,0,16,2597,11794,1322,427,4354,1220,55,255,19427,9528,1037,358,3846,1957,42,251,17019,4436,451,188,1525,307,20,39,7969,5091,586,169,2321,1647,22,209,0,161930,29132,19058,42841,23169,1336,3866,281332,227,15808,2547,5132,5631,2850,910,50,15,481,259,0,23,745,43,35,333,56,0,1,75,5,1,26,9,0,1,62,3,0,18,3,0,0,2005,197,74,820,635,9,92,1650,145,55,510,115,8,25,189,0,2,103,2,0,0,131,0,1,28,0,0,0,3734,3076,3851,3199,438,735,538,915,7722,6853
142,9,912,UTTAR PRADESH,ALIGARH,1,14,1672,136,3673849,33.11,555485.97,22.78,876,20.56,0.02,69.61,57.48,80.24,3650,437135.0,262538.0,2546,187,44,950,287,24,162,0,4200,1759,5,3,745,11,0,0,0,2523,752,171,41,205,273,24,162,0,1628,35,11,0,0,3,0,0,0,49,1640,4,2,736,10,0,0,0,2392,1818,25,9,785,84,4,9,0,2734,596,68,32,181,234,16,146,0,1273,2544,187,42,925,268,23,159,0,4148,2546,187,44,947,275,24,162,0,4185,319612,56465,23738,74735,57609,7981,23001,661,563802,168121,422,1649,46932,1135,0,0,0,218259,143242,51559,22089,27803,56219,7981,23001,524,332418,8249,4484,0,0,255,0,0,137,13125,158010,378,1027,46331,861,0,0,0,206607,104663,18718,15496,23023,41764,3342,19616,524,227146,5584,22,97,2406,147,0,0,0,8256,3922,1252,610,1019,2903,164,1077,0,10947,138,50,0,0,10,0,0,0,198,22,1,0,0,4,0,2,29,357,1,1,72,9,3,3,446,2500,182,42,933,281,24,157,4119,1729,129,37,741,231,19,144,3030,2049,178,42,622,271,22,157,3341,2546,187,44,947,273,24,162,4183,2544,187,42,925,266,23,159,4146,2540,186,44,928,285,24,162,4169,1081,151,39,351,209,15,127,1973,207,80,27,185,139,10,37,685,825,32,21,281,140,10,116,1425,861,33,22,302,144,10,117,1489,888,62,15,538,78,13,56,1650,1768,9,5,761,36,2,3,2584,1563,9,0,675,6,0,0,2253,1585,9,0,683,7,0,0,2284,430,6,0,410,31,1,18,141,896,1779,9,9,768,77,4,6,2652,11647,1615,506,4110,1454,206,765,20303,9644,1324,707,3425,3060,164,1077,19401,4535,674,311,1365,802,55,227,3727,5053,645,385,2038,2235,109,822,0,155329,26031,10268,38585,24687,2831,8934,266943,429,41557,2189,5119,7276,3584,836,72,42,424,354,8,74,533,56,27,286,114,3,26,55,2,0,27,24,6,9,50,2,2,16,5,0,6,2080,224,168,721,895,43,466,1640,157,79,335,223,19,106,127,0,1,92,5,0,0,101,0,1,79,3,0,0,3340,3446,3558,3710,268,421,351,579,8109,7197
143,9,913,UTTAR PRADESH,HATHRAS,1,9,996,76,1565678,21.31,240331.57,17.19,870,24.77,0.02,73.1,60.79,83.83,1840,190652.0,111747.0,1479,55,24,644,101,6,43,0,2352,1081,3,1,472,1,0,0,0,1558,397,52,23,172,100,6,43,0,793,1,0,0,0,0,0,0,0,1,1028,2,0,461,1,0,0,0,1492,1081,6,15,490,37,2,5,0,1636,333,37,10,148,84,3,41,0,656,1477,55,19,627,97,6,42,0,2323,1478,55,24,641,101,6,43,0,2348,180628,16170,15936,57088,15997,2450,5183,7,293459,94662,514,241,31886,168,0,0,0,127471,85721,15656,15695,25202,15829,2450,5183,7,165743,245,0,0,0,0,0,0,0,245,91190,449,0,31221,168,0,0,0,123028,73299,11690,4726,22883,12543,1473,4983,7,131604,3474,8,26,1772,12,0,0,0,5292,1665,277,408,618,1383,51,326,0,4728,3,0,0,0,0,0,0,0,3,14,1,0,4,3,1,3,26,93,5,0,74,0,0,1,173,1401,51,24,617,95,6,37,2231,1075,48,12,510,63,1,29,1738,1240,44,22,466,98,6,42,1918,1478,55,24,641,101,6,43,2348,1477,55,19,627,97,6,42,2323,1479,55,24,644,101,6,43,2352,675,43,24,265,95,6,35,1143,45,16,22,88,52,3,13,239,469,12,13,191,60,5,25,775,524,12,14,215,64,5,25,859,568,27,6,401,41,2,34,1079,1064,3,13,478,31,2,3,1594,751,0,0,320,1,0,0,1072,1007,3,1,440,1,0,0,1452,287,1,0,223,15,0,4,154,530,1068,0,10,479,24,2,3,1586,6548,420,312,2877,450,38,167,10812,5142,285,434,2390,1395,51,326,10023,2116,129,197,937,264,18,66,5399,2791,151,234,1397,1073,33,240,0,89061,7043,10080,29044,6765,969,2258,145220,97,6266,1116,2828,3169,1358,454,20,22,257,135,1,21,293,12,23,150,15,0,3,41,1,0,13,10,0,3,25,2,0,5,1,0,0,1015,59,41,481,411,8,102,696,48,23,249,96,2,24,19,0,0,17,3,0,0,5,0,0,1,0,0,0,2091,1562,2192,1653,382,477,555,716,3456,3067
144,9,914,UTTAR PRADESH,MATHURA,1,13,1199,123,2541894,29.66,396789.65,22.53,858,19.89,0.06,72.65,58.93,84.39,3340,303652.0,180464.0,2098,170,18,786,122,19,42,0,3255,1364,5,4,598,8,1,0,0,1980,731,164,14,186,114,18,42,0,1269,3,1,0,2,0,0,0,0,6,1257,2,3,590,7,1,0,0,1860,1368,16,8,618,74,1,10,0,2095,538,126,11,148,93,18,36,0,970,2096,168,13,775,110,19,41,0,3222,2097,170,18,786,111,19,41,0,3242,332758,69264,6332,77121,25113,6593,6296,3155,526632,110789,778,1758,33042,940,147,0,0,147454,220932,67650,4574,43916,24173,6446,6296,3155,377142,1037,836,0,163,0,0,0,0,2036,103057,570,1674,32829,727,147,0,0,139004,175324,53623,3445,37412,19162,6446,5156,3087,303655,5933,22,55,2239,80,0,0,0,8329,2679,993,169,774,1394,153,348,0,6510,9,4,0,15,0,0,0,0,28,37,6,0,1,10,1,6,61,130,2,0,36,0,0,0,168,1942,157,17,735,116,16,39,3022,1538,132,15,621,83,16,26,2431,1846,162,18,654,120,19,42,2861,2094,170,18,786,111,19,41,3239,2093,168,13,775,110,19,41,3219,2019,170,18,717,122,19,42,3107,1119,138,15,363,100,15,38,1788,236,61,9,152,59,0,3,520,897,48,8,344,55,6,17,1375,988,50,15,369,96,6,34,1558,779,74,8,517,23,13,16,1430,1361,4,5,603,42,1,6,2022,84,0,0,25,0,0,0,109,118,1,0,41,0,0,0,160,478,7,0,359,16,3,12,236,875,1354,10,3,604,5,0,0,1976,9343,1237,104,3473,410,105,111,14783,8621,1019,224,3028,1474,153,348,14867,3676,296,115,1010,227,23,52,9417,4857,721,109,1994,1211,128,288,0,166486,33620,4063,40373,11445,3069,2736,263259,145,7255,897,3121,4906,1543,738,78,15,383,186,4,34,523,23,14,177,41,0,3,42,22,2,20,11,0,1,46,8,1,10,2,1,0,1747,248,35,623,389,47,104,1228,68,24,245,66,7,13,3,0,0,4,0,0,0,17,0,0,3,0,0,0,3395,2712,3648,2949,247,274,737,896,5611,4979
